ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
MICHOACÁN,Los Reyes,19.58897417,-102.4746789,26331
MICHOACÁN,Sahuayo,20.05768389,-102.7167972,37962
MICHOACÁN,San Lucas,18.59141083,-100.7847522,1602
MICHOACÁN,Santa Ana Maya,20.00839167,-101.0217628,3064
MICHOACÁN,Salvador Escalante,19.40608472,-101.6397978,7981
MICHOACÁN,Senguio,19.73334083,-100.3524072,1284
MICHOACÁN,Susupuato,19.21515417,-100.4083336,256
MICHOACÁN,Tacámbaro,19.23553667,-101.4573281,15160
MICHOACÁN,Tancítaro,19.3374975,-102.3630342,3995
MICHOACÁN,Tangamandapio,19.953995,-102.4328006,5276
MICHOACÁN,Tangancícuaro,19.88823444,-102.2084533,7436
MICHOACÁN,Tanhuato,20.28381111,-102.3276408,3776
MICHOACÁN,Taretan,19.33456222,-101.9179042,2987
MICHOACÁN,Tarímbaro,19.79566556,-101.1763919,3330
MICHOACÁN,Tepalcatepec,19.19136667,-102.8437078,8885
MICHOACÁN,Tingambato,19.50189389,-101.8534764,4237
MICHOACÁN,Tingüindín,19.73895194,-102.4830833,3826
MICHOACÁN,Tiquicheo de Nicolás Romero,18.90048944,-100.7364539,1573
MICHOACÁN,Tlalpujahua,19.80530417,-100.1735928,1723
MICHOACÁN,Tlazazalca,19.97123611,-102.0566794,1326
MICHOACÁN,Tocumbo,19.70329278,-102.52096,894
MICHOACÁN,Tumbiscatío,18.52480111,-102.3750225,974
MICHOACÁN,Turicato,19.05375806,-101.4197939,926
MICHOACÁN,Tuxpan,19.56796056,-100.4637783,4444
MICHOACÁN,Tuzantla,19.20760639,-100.5730639,1325
MICHOACÁN,Tzintzuntzan,19.62543806,-101.5769511,1849
MICHOACÁN,Tzitzio,19.58551,-100.9246514,420
MICHOACÁN,Uruapan,19.4208875,-102.0627992,151483
MICHOACÁN,Venustiano Carranza,20.11597417,-102.6523611,5739
MICHOACÁN,Villamar,20.02085583,-102.5957786,1187
MICHOACÁN,Vista Hermosa,20.273115,-102.4736461,5502
MICHOACÁN,Yurécuaro,20.34108889,-102.2824253,13168
MICHOACÁN,Zacapu,19.81861861,-101.7928597,27186
MICHOACÁN,Zamora,19.98357944,-102.2859578,80663
MICHOACÁN,Zináparo,20.17318889,-101.9987742,804
MICHOACÁN,Zinapécuaro,19.86027472,-100.8275831,7521
MICHOACÁN,Ziracuaretiro,19.41713722,-101.9101883,1453
MICHOACÁN,Zitácuaro,19.43718028,-100.3574861,43616
MICHOACÁN,José Sixto Verduzco,20.30218417,-101.5968558,3180
MORELOS,Amacuzac,18.60000167,-99.36951417,2693
MORELOS,Atlatlahucan,18.93627083,-98.89917528,4550
MORELOS,Axochiapan,18.50240639,-98.75407861,9167
MORELOS,Ayala,18.76708667,-98.98214167,3245
MORELOS,Coatlán del Río,18.74418556,-99.43480056,888
MORELOS,Cuautla,18.81278833,-98.95526472,82833
MORELOS,Cuernavaca,18.92178278,-99.23489694,183525
MORELOS,Emiliano Zapata,18.84098417,-99.18324278,33281
MORELOS,Huitzilac,19.02903306,-99.26745278,2707
MORELOS,Jantetelco,18.71520583,-98.77730083,2411
MORELOS,Jiutepec,18.88197444,-99.17719833,92495
MORELOS,Jojutla,18.61656639,-99.18104361,8665
MORELOS,Jonacatepec de Leandro Valle,18.68069028,-98.80322306,4224
MORELOS,Mazatepec,18.73318444,-99.36697194,1941
MORELOS,Miacatlán,18.7699825,-99.36026528,3806
MORELOS,Ocuituco,18.87769278,-98.7756975,2797
MORELOS,Puente de Ixtla,18.616875,-99.32370139,10152
MORELOS,Temixco,18.84527333,-99.22414306,54338
MORELOS,Tepalcingo,18.59473639,-98.84435667,6887
MORELOS,Tepoztlán,18.98645722,-99.10122694,8685
MORELOS,Tetecala,18.72896722,-99.39858306,2348
MORELOS,Tetela del Volcán,18.893525,-98.73006556,6067
MORELOS,Tlalnepantla,19.00792694,-98.99735222,2152
MORELOS,Tlaltizapán de Zapata,18.68296222,-99.11817889,5237
MORELOS,Tlaquiltenango,18.63003,-99.16266222,9097
MORELOS,Tlayacapan,18.95661722,-98.9831175,4672
MORELOS,Totolapan,18.98722333,-98.92143889,3452
MORELOS,Xochitepec,18.78186556,-99.23146278,11221
MORELOS,Yautepec,18.88606167,-99.06075417,23255
MORELOS,Yecapixtla,18.88341972,-98.86814361,9748
MORELOS,Zacatepec,18.65540806,-99.19427889,9744
MORELOS,Zacualpan de Amilpas,18.78439306,-98.76542306,1925
MORELOS,Temoac,18.772315,-98.77804306,3247
MORELOS,Coatetelco,18.73048583,-99.3270575,4650
MORELOS,Xoxocotla,18.68657278,-99.24489472,12502
MORELOS,Hueyapan,18.88513444,-98.69068417,3546
NAYARIT,Acaponeta,22.4893875,-105.3601842,9322
NAYARIT,Ahuacatlán,21.05058694,-104.4846644,3615
NAYARIT,Amatlán de Cañas,20.80778222,-104.4053889,1609
NAYARIT,Compostela,21.23752972,-104.9005972,10150
NAYARIT,Huajicori,22.63726083,-105.319985,1251
NAYARIT,Ixtlán del Río,21.03505528,-104.3689111,12229
NAYARIT,Jala,21.10482111,-104.4382167,2706
NAYARIT,Xalisco,21.44368722,-104.8997356,24730
NAYARIT,Del Nayar,22.251125,-104.5179425,1056
NAYARIT,Rosamorada,22.12254528,-105.2041303,2034
NAYARIT,Ruíz,21.95025278,-105.1450567,7254
NAYARIT,San Blas,21.54173806,-105.2860464,6138
NAYARIT,San Pedro Lagunillas,21.22190611,-104.7511097,1710
NAYARIT,Santa María del Oro,21.33318944,-104.5872067,2625
NAYARIT,Santiago Ixcuintla,21.80833583,-105.2060444,9255
NAYARIT,Tecuala,22.39504111,-105.4560339,6734
NAYARIT,Tepic,21.50741306,-104.8937992,195162
NAYARIT,Tuxpan,21.94479028,-105.2980872,11311
NAYARIT,La Yesca,21.31888528,-104.0097639,191
NAYARIT,Bahía de Banderas,20.80676,-105.2479242,4564
NUEVO LEÓN,Abasolo,25.9453375,-100.3999883,721
NUEVO LEÓN,Agualeguas,26.31091472,-99.53938917,826
NUEVO LEÓN,Los Aldamas,26.06414333,-99.19673333,258
NUEVO LEÓN,Allende,25.2869,-100.0083239,14071
NUEVO LEÓN,Anáhuac,27.24064722,-100.1324361,7048
NUEVO LEÓN,Apodaca,25.78129444,-100.1892278,280440
NUEVO LEÓN,Aramberri,24.10058611,-99.81806667,1166
NUEVO LEÓN,Bustamante,26.53466389,-100.5027056,1331
NUEVO LEÓN,Cadereyta Jiménez,25.59100833,-100.0015944,35972
NUEVO LEÓN,El Carmen,25.93222778,-100.3641222,5506
NUEVO LEÓN,Cerralvo,26.08986944,-99.61473333,2888
NUEVO LEÓN,Ciénega de Flores,25.95206944,-100.1681083,14444
NUEVO LEÓN,China,25.70591389,-99.23931667,3595
NUEVO LEÓN,Doctor Arroyo,23.67469167,-100.1822556,5224
NUEVO LEÓN,Doctor Coss,25.92589722,-99.18437222,260
NUEVO LEÓN,Doctor González,25.85882944,-99.94186889,746
NUEVO LEÓN,Galeana,24.82626667,-100.0774278,3354
NUEVO LEÓN,García,25.80049167,-100.5854694,111912
NUEVO LEÓN,San Pedro Garza García,25.66516944,-100.4024667,66549
NUEVO LEÓN,General Bravo,25.79329722,-99.18123333,1720
NUEVO LEÓN,General Escobedo,25.80798611,-100.3226417,228551
NUEVO LEÓN,General Terán,25.25718611,-99.68581389,2761
NUEVO LEÓN,General Treviño,26.22696944,-99.48408056,387
NUEVO LEÓN,General Zaragoza,23.97326111,-99.77239167,1143
NUEVO LEÓN,General Zuazua,25.89697778,-100.1082472,4852
NUEVO LEÓN,Guadalupe,25.677325,-100.2598972,318306
NUEVO LEÓN,Los Herreras,25.90560556,-99.40329722,493
NUEVO LEÓN,Higueras,25.96195556,-100.01435,509
NUEVO LEÓN,Hualahuises,24.88464167,-99.67322778,2294
NUEVO LEÓN,Iturbide,24.72597778,-99.90526111,668
NUEVO LEÓN,Juárez,25.646225,-100.0908806,152069
NUEVO LEÓN,Lampazos de Naranjo,27.02531222,-100.5043236,2143
NUEVO LEÓN,Linares,24.85965278,-99.56786944,32341
NUEVO LEÓN,Marín,25.87930222,-100.0340486,1260
NUEVO LEÓN,Melchor Ocampo,26.058525,-99.54228333,336
NUEVO LEÓN,Mier y Noriega,23.42311944,-100.1196694,285
NUEVO LEÓN,Mina,26.00125556,-100.5318444,2159
NUEVO LEÓN,Montemorelos,25.18925278,-99.82695833,26715
NUEVO LEÓN,Monterrey,25.66469722,-100.3108917,575150
NUEVO LEÓN,Parás,26.49853889,-99.52542222,276
NUEVO LEÓN,Pesquería,25.78325833,-100.0536778,24667
NUEVO LEÓN,Los Ramones,25.69639167,-99.62403056,571
NUEVO LEÓN,Rayones,25.01812222,-100.0732139,151
NUEVO LEÓN,Sabinas Hidalgo,26.49836944,-100.1811472,15828
NUEVO LEÓN,Salinas Victoria,25.95956667,-100.2915056,7014
NUEVO LEÓN,San Nicolás de los Garza,25.75525278,-100.2895861,204861
NUEVO LEÓN,Hidalgo,25.97565,-100.4468944,7457
NUEVO LEÓN,Santa Catarina,25.67436389,-100.4617472,154410
NUEVO LEÓN,Santiago,25.4271,-100.1530111,20314
NUEVO LEÓN,Vallecillo,26.65967278,-99.98957944,231
NUEVO LEÓN,Villaldama,26.498225,-100.4245611,1079
OAXACA,Abejones,17.43575222,-96.60817417,95
OAXACA,Acatlán de Pérez Figueroa,18.53856333,-96.60761,2979
OAXACA,Asunción Cacalotepec,17.03526417,-95.95656167,257
OAXACA,Asunción Cuyotepeji,17.93090056,-97.6743525,390
OAXACA,Asunción Ixtaltepec,16.50383972,-95.057045,3847
OAXACA,Asunción Nochixtlán,17.45893639,-97.22519861,7606
OAXACA,Asunción Ocotlán,16.75917917,-96.72132556,923
OAXACA,Asunción Tlacolulita,16.30026306,-95.72630528,154
OAXACA,Ayotzintepec,17.67670861,-96.13327083,1414
OAXACA,El Barrio de la Soledad,16.803935,-95.11219,1071
OAXACA,Calihualá,17.5328575,-98.27837611,203
OAXACA,Candelaria Loxicha,15.92633444,-96.49191889,833
OAXACA,Ciénega de Zimatlán,16.89708806,-96.76661833,1344
OAXACA,Ciudad Ixtepec,16.56769833,-95.0987125,12678
OAXACA,Coatecas Altas,16.53675889,-96.66498056,699
OAXACA,Coicoyán de las Flores,17.27289833,-98.27609444,556
OAXACA,La Compañía,16.55823028,-96.81997972,279
OAXACA,Concepción Buenavista,17.87853333,-97.40023306,99
OAXACA,Concepción Pápalo,17.84136528,-96.88136028,192
OAXACA,Constancia del Rosario,17.03782194,-97.94145806,682
OAXACA,Cosolapa,18.60178694,-96.68238611,3914
OAXACA,Cosoltepec,18.14197694,-97.79067194,126
OAXACA,Cuilápam de Guerrero,16.99600139,-96.78059111,7953
OAXACA,Cuyamecalco Villa de Zaragoza,17.96508306,-96.83137639,338
OAXACA,Chahuites,16.28760889,-94.19582389,5722
OAXACA,Chalcatongo de Hidalgo,17.03202889,-97.57098944,1348
OAXACA,Chiquihuitlán de Benito Juárez,17.99543944,-96.7454475,522
OAXACA,Heroica Ciudad de Ejutla de Crespo,16.56427556,-96.73190056,5266
OAXACA,Eloxochitlán de Flores Magón,18.17688083,-96.87609083,314
OAXACA,El Espinal,16.48570972,-95.04283611,3814
OAXACA,Tamazulápam del Espíritu Santo,17.05443583,-96.06510611,1442
OAXACA,Fresnillo de Trujano,17.9080125,-98.13630111,94
OAXACA,Guadalupe Etla,17.17163694,-96.81057556,1010
OAXACA,Guadalupe de Ramírez,17.75605056,-98.16439417,199
OAXACA,Guelatao de Juárez,17.31817333,-96.49368333,290
OAXACA,Guevea de Humboldt,16.79261417,-95.36805583,571
OAXACA,Mesones Hidalgo,16.91535556,-97.96654556,337
OAXACA,Villa Hidalgo,17.18588806,-96.17883444,832
OAXACA,Heroica Ciudad de Huajuapan de León,17.80683722,-97.77623583,28234
OAXACA,Huautepec,18.10197806,-96.79729861,619
OAXACA,Huautla de Jiménez,18.13037722,-96.84616167,5284
OAXACA,Ixtlán de Juárez,17.33152861,-96.48780167,1759
OAXACA,Juchitán de Zaragoza,16.4333075,-95.02163306,45376
OAXACA,Loma Bonita,18.10987111,-95.87997611,15869
OAXACA,Magdalena Apasco,17.24206306,-96.82109083,1620
OAXACA,Magdalena Jaltepec,17.32362056,-97.22127667,234
OAXACA,Santa Magdalena Jicotlán,17.80701667,-97.4706525,42
OAXACA,Magdalena Mixtepec,16.89611167,-96.90772778,250
OAXACA,Magdalena Ocotlán,16.70945528,-96.71236528,463
OAXACA,Magdalena Peñasco,17.23625194,-97.55153861,269
OAXACA,Magdalena Teitipac,16.90662056,-96.55873861,2042
OAXACA,Magdalena Tequisistlán,16.39891694,-95.60290944,1642
OAXACA,Magdalena Tlacotepec,16.50396611,-95.20330583,415
OAXACA,Magdalena Zahuatlán,17.38842556,-97.22902111,139
OAXACA,Mariscala de Juárez,17.86050556,-98.14162056,847
OAXACA,Mártires de Tacubaya,16.53798583,-98.2509125,342
OAXACA,Matías Romero Avendaño,16.87788944,-95.04214944,8507
OAXACA,Mazatlán Villa de Flores,18.03256444,-96.91372111,304
OAXACA,Miahuatlán de Porfirio Díaz,16.3284775,-96.59652417,14491
OAXACA,Mixistlán de la Reforma,17.14683806,-96.11202806,478
OAXACA,Monjas,16.36718611,-96.63676972,220
OAXACA,Natividad,17.29687556,-96.43329361,214
OAXACA,Nazareno Etla,17.17799,-96.82400167,1975
OAXACA,Nejapa de Madero,16.60818139,-95.98044972,1041
OAXACA,Ixpantepec Nieves,17.50668611,-98.04486167,175
OAXACA,Santiago Niltepec,16.56209333,-94.61300417,1393
OAXACA,Oaxaca de Juárez,17.05999306,-96.72545028,138873
OAXACA,Ocotlán de Morelos,16.79164056,-96.67506444,8360
OAXACA,La Pe,16.62995861,-96.7996575,666
OAXACA,Pinotepa de Don Luis,16.42844167,-97.97743528,2380
OAXACA,Pluma Hidalgo,15.92584611,-96.41944333,305
OAXACA,San José del Progreso,16.68512806,-96.68552861,1519
OAXACA,Putla Villa de Guerrero,17.02620528,-97.92815278,6408
OAXACA,Santa Catarina Quioquitani,16.31565417,-96.28496472,122
OAXACA,Reforma de Pineda,16.39931889,-94.45843389,1138
OAXACA,La Reforma,16.62331472,-97.84449778,503
OAXACA,Reyes Etla,17.20555611,-96.81009278,1160
OAXACA,Rojas de Cuauhtémoc,17.00828361,-96.61864611,640
OAXACA,Salina Cruz,16.175885,-95.19215861,36213
OAXACA,San Agustín Amatengo,16.50994333,-96.789325,629
OAXACA,San Agustín Atenango,17.61169917,-98.0151825,409
OAXACA,San Agustín Chayuco,16.40238222,-97.80751833,638
OAXACA,San Agustín de las Juntas,17.01166,-96.71144139,4190
OAXACA,San Agustín Etla,17.18908306,-96.76442417,1956
OAXACA,San Agustín Loxicha,16.01660861,-96.61676444,941
OAXACA,San Agustín Tlacotepec,17.20368444,-97.5179,276
OAXACA,San Agustín Yatareni,17.08121194,-96.66811722,2354
OAXACA,San Andrés Cabecera Nueva,16.88841556,-97.68099,160
OAXACA,San Andrés Dinicuiti,17.68811472,-97.72675111,362
OAXACA,San Andrés Huaxpaltepec,16.32904611,-97.91634889,2080
OAXACA,San Andrés Huayápam,17.10254333,-96.66623917,3015
OAXACA,San Andrés Ixtlahuaca,17.07087444,-96.82517694,532
OAXACA,San Andrés Lagunas,17.57442667,-97.52274556,112
OAXACA,San Andrés Nuxiño,17.23835806,-97.10527111,91
OAXACA,San Andrés Paxtlán,16.21563583,-96.50758,316
OAXACA,San Andrés Sinaxtla,17.46850194,-97.28381111,251
OAXACA,San Andrés Solaga,17.27102806,-96.23689472,279
OAXACA,San Andrés Teotilálpam,17.95413083,-96.65658833,562
OAXACA,San Andrés Tepetlapa,17.66583333,-98.39168667,86
OAXACA,San Andrés Yaá,17.29257833,-96.15361611,167
OAXACA,San Andrés Zabache,16.60014861,-96.85773556,228
OAXACA,San Andrés Zautla,17.18638778,-96.86349,815
OAXACA,San Antonino Castillo Velasco,16.8032275,-96.68464,3398
OAXACA,San Antonino el Alto,16.81570056,-97.02937444,494
OAXACA,San Antonino Monte Verde,17.53361361,-97.72062944,466
OAXACA,San Antonio Acutla,17.74403,-97.500305,30
OAXACA,San Antonio de la Cal,17.03131333,-96.69928417,12890
OAXACA,San Antonio Huitepec,16.92733139,-97.14742194,350
OAXACA,San Antonio Nanahuatípam,18.13029944,-97.12364472,322
OAXACA,San Antonio Sinicahua,17.15157361,-97.56795944,70
OAXACA,San Antonio Tepetlapa,16.54236083,-98.06622611,516
OAXACA,San Baltazar Chichicápam,16.76209722,-96.48968056,739
OAXACA,San Baltazar Loxicha,16.0733,-96.79032083,903
OAXACA,San Baltazar Yatzachi el Bajo,17.22815667,-96.21981111,63
OAXACA,San Bartolo Coyotepec,16.95828139,-96.70765028,2526
OAXACA,San Bartolomé Ayautla,18.03180028,-96.67150889,720
OAXACA,San Bartolomé Loxicha,15.97038972,-96.71101556,434
OAXACA,San Bartolomé Quialana,16.9018875,-96.50120611,895
OAXACA,San Bartolomé Yucuañe,17.24254694,-97.44792944,411
OAXACA,San Bartolomé Zoogocho,17.24078861,-96.24305056,64
OAXACA,San Bartolo Soyaltepec,17.59064083,-97.30893472,33
OAXACA,San Bartolo Yautepec,16.43074139,-95.97311222,209
OAXACA,San Bernardo Mixtepec,16.82466056,-96.89866639,584
OAXACA,San Blas Atempa,16.32632194,-95.22754583,7496
OAXACA,San Carlos Yautepec,16.50060667,-96.10670361,346
OAXACA,San Cristóbal Amatlán,16.31840806,-96.41001611,1763
OAXACA,San Cristóbal Amoltepec,17.28453278,-97.5698525,96
OAXACA,San Cristóbal Lachirioag,17.33597167,-96.16504722,503
OAXACA,San Cristóbal Suchixtlahuaca,17.72755389,-97.36665583,151
OAXACA,San Dionisio del Mar,16.32053917,-94.75700333,1048
OAXACA,San Dionisio Ocotepec,16.79775444,-96.39603722,2587
OAXACA,San Dionisio Ocotlán,16.74644417,-96.68083528,344
OAXACA,San Esteban Atatlahuca,17.06654944,-97.67776944,148
OAXACA,San Felipe Jalapa de Díaz,18.0712825,-96.536115,3162
OAXACA,San Felipe Tejalápam,17.11140083,-96.8532575,1187
OAXACA,San Felipe Usila,17.879395,-96.52836306,2396
OAXACA,San Francisco Cahuacuá,16.89356306,-97.30559417,169
OAXACA,San Francisco Cajonos,17.17209417,-96.25146444,123
OAXACA,San Francisco Chapulapa,17.94095139,-96.7544075,77
OAXACA,San Francisco Chindúa,17.42858083,-97.31279083,276
OAXACA,San Francisco del Mar,16.23344639,-94.63227583,420
OAXACA,San Francisco Huehuetlán,18.19759417,-96.94782139,222
OAXACA,San Francisco Ixhuatán,16.35235667,-94.48382833,2500
OAXACA,San Francisco Jaltepetongo,17.38571417,-97.26285361,85
OAXACA,San Francisco Lachigoló,17.01140694,-96.59851639,2420
OAXACA,San Francisco Logueche,16.35227944,-96.37797861,357
OAXACA,San Francisco Nuxaño,17.38083306,-97.34395083,131
OAXACA,San Francisco Ozolotepec,16.10053917,-96.22068194,247
OAXACA,San Francisco Sola,16.51496639,-96.97440028,553
OAXACA,San Francisco Telixtlahuaca,17.29659556,-96.90441333,5659
OAXACA,San Francisco Teopan,17.85112833,-97.49253111,84
OAXACA,San Francisco Tlapancingo,17.48412389,-98.26890861,226
OAXACA,San Gabriel Mixtepec,16.09442278,-97.07949917,1444
OAXACA,San Ildefonso Amatlán,16.33409472,-96.49155639,279
OAXACA,San Ildefonso Sola,16.51981222,-96.9836675,107
OAXACA,San Ildefonso Villa Alta,17.33901056,-96.15301444,531
OAXACA,San Jacinto Amilpas,17.10080667,-96.76256167,8869
OAXACA,San Jacinto Tlacotepec,16.5203675,-97.38599833,116
OAXACA,San Jerónimo Coatlán,16.23272139,-96.86929417,276
OAXACA,San Jerónimo Silacayoapilla,17.80963028,-97.8459325,364
OAXACA,San Jerónimo Sosola,17.36655917,-97.03261444,49
OAXACA,San Jerónimo Taviche,16.71367944,-96.59426333,641
OAXACA,San Jerónimo Tecóatl,18.16691389,-96.9132,344
OAXACA,San Jorge Nuchita,17.65595417,-98.10613,538
OAXACA,San José Ayuquila,17.94178778,-97.96927389,362
OAXACA,San José Chiltepec,17.9453525,-96.17053667,1632
OAXACA,San José del Peñasco,16.31605944,-96.50138083,256
OAXACA,San José Estancia Grande,16.36520333,-98.25128556,389
OAXACA,San José Independencia,18.23982389,-96.64612833,264
OAXACA,San José Lachiguiri,16.37877583,-96.3364325,269
OAXACA,San José Tenango,18.15076194,-96.71720861,523
OAXACA,San Juan Achiutla,17.34424472,-97.50887306,102
OAXACA,San Juan Atepec,17.42639278,-96.5391325,411
OAXACA,Ánimas Trujano,16.98888222,-96.71319611,2004
OAXACA,San Juan Bautista Atatlahuca,17.53109583,-96.82994083,216
OAXACA,San Juan Bautista Coixtlahuaca,17.72464333,-97.32382306,448
OAXACA,San Juan Bautista Cuicatlán,17.80154806,-96.95956667,2518
OAXACA,San Juan Bautista Guelache,17.22654528,-96.77850472,459
OAXACA,San Juan Bautista Jayacatlán,17.42350444,-96.82257056,532
OAXACA,San Juan Bautista Lo de Soto,16.51151472,-98.3468025,589
OAXACA,San Juan Bautista Suchitepec,17.97271778,-97.65982,110
OAXACA,San Juan Bautista Tlacoatzintepec,17.85944139,-96.5870875,248
OAXACA,San Juan Bautista Tlachichilco,17.62254778,-98.34399306,196
OAXACA,San Juan Bautista Tuxtepec,18.08116472,-96.11848167,53787
OAXACA,San Juan Cacahuatepec,16.61373389,-98.15609194,1745
OAXACA,San Juan Cieneguilla,17.85165861,-98.28076444,131
OAXACA,San Juan Coatzóspam,18.04969972,-96.76332472,289
OAXACA,San Juan Colorado,16.45966583,-97.95398917,2212
OAXACA,San Juan Comaltepec,17.33817972,-95.97684639,231
OAXACA,San Juan Cotzocón,17.16400222,-95.78231028,1774
OAXACA,San Juan Chicomezúchil,17.28897528,-96.49491694,150
OAXACA,San Juan Chilateca,16.82851778,-96.67201056,686
OAXACA,San Juan del Estado,17.27352833,-96.79927278,1184
OAXACA,San Juan del Río,16.88252694,-96.16047028,566
OAXACA,San Juan Diuxi,17.28150944,-97.3742425,265
OAXACA,San Juan Evangelista Analco,17.40582722,-96.53795,104
OAXACA,San Juan Guelavía,16.95676333,-96.54583194,1346
OAXACA,San Juan Guichicovi,16.96282889,-95.09509417,2203
OAXACA,San Juan Ihualtepec,17.73984167,-98.28884611,82
OAXACA,San Juan Juquila Mixes,16.93563306,-95.91881806,682
OAXACA,San Juan Juquila Vijanos,17.35381333,-96.30401472,184
OAXACA,San Juan Lachao,16.15853833,-97.12510833,575
OAXACA,San Juan Lachigalla,16.59177972,-96.54884306,363
OAXACA,San Juan Lajarcia,16.50844389,-95.92559056,131
OAXACA,San Juan Lalana,17.47089111,-95.87988306,115
OAXACA,San Juan de los Cués,18.04692722,-97.05966361,658
OAXACA,San Juan Mazatlán,17.03112361,-95.44646694,1124
OAXACA,San Juan Mixtepec,17.30572611,-97.83144694,618
OAXACA,San Juan Mixtepec,16.27753944,-96.29947778,105
OAXACA,San Juan Ñumí,17.39828944,-97.70642139,65
OAXACA,San Juan Ozolotepec,16.1330075,-96.25929333,163
OAXACA,San Juan Petlapa,17.46930222,-96.03683417,224
OAXACA,San Juan Quiahije,16.30187833,-97.31684611,496
OAXACA,San Juan Quiotepec,17.60076333,-96.58816167,381
OAXACA,San Juan Sayultepec,17.45348222,-97.28474056,193
OAXACA,San Juan Tabaá,17.30518583,-96.20710222,443
OAXACA,San Juan Tamazola,17.16043861,-97.2268825,104
OAXACA,San Juan Teita,17.09526167,-97.41431306,101
OAXACA,San Juan Teitipac,16.93439889,-96.60850944,1072
OAXACA,San Juan Tepeuxila,17.72288111,-96.84110278,151
OAXACA,San Juan Teposcolula,17.55060917,-97.42457889,183
OAXACA,San Juan Yaeé,17.42908722,-96.28384556,327
OAXACA,San Juan Yatzona,17.40242444,-96.16924444,160
OAXACA,San Juan Yucuita,17.51225333,-97.27035833,204
OAXACA,San Lorenzo,16.39426222,-97.87483611,838
OAXACA,San Lorenzo Albarradas,16.90722556,-96.25964833,533
OAXACA,San Lorenzo Cacaotepec,17.12935861,-96.80199556,5427
OAXACA,San Lorenzo Cuaunecuiltitla,18.20645278,-96.91305722,263
OAXACA,San Lorenzo Texmelúcan,16.58549056,-97.19897444,92
OAXACA,San Lorenzo Victoria,17.66835611,-98.12027361,166
OAXACA,San Lucas Camotlán,16.94316278,-95.71314417,716
OAXACA,San Lucas Ojitlán,18.05750306,-96.39776278,2772
OAXACA,San Lucas Quiaviní,16.89480194,-96.46809417,659
OAXACA,San Lucas Zoquiápam,18.13615972,-96.90642889,240
OAXACA,San Luis Amatlán,16.38942389,-96.49717389,398
OAXACA,San Marcial Ozolotepec,16.08925694,-96.40589167,284
OAXACA,San Marcos Arteaga,17.71960278,-97.86113833,416
OAXACA,San Martín de los Cansecos,16.65647639,-96.72900528,426
OAXACA,San Martín Huamelúlpam,17.39740389,-97.60235167,49
OAXACA,San Martín Itunyoso,17.22901889,-97.88147694,118
OAXACA,San Martín Lachilá,16.61086444,-96.84937167,361
OAXACA,San Martín Peras,17.36051056,-98.23844444,700
OAXACA,San Martín Tilcajete,16.85894806,-96.69557139,780
OAXACA,San Martín Toxpalan,18.10072417,-97.05902722,805
OAXACA,San Martín Zacatepec,17.80794639,-98.06086444,189
OAXACA,San Mateo Cajonos,17.16177639,-96.20897556,137
OAXACA,Capulálpam de Méndez,17.30642083,-96.44597972,731
OAXACA,San Mateo del Mar,16.20970028,-94.98189194,1638
OAXACA,San Mateo Yoloxochitlán,18.143675,-96.868415,897
OAXACA,San Mateo Etlatongo,17.41483611,-97.27174,231
OAXACA,San Mateo Nejápam,17.65558806,-98.41699389,315
OAXACA,San Mateo Peñasco,17.15079444,-97.533645,390
OAXACA,San Mateo Piñas,15.99950833,-96.33518917,192
OAXACA,San Mateo Río Hondo,16.14423,-96.44844833,361
OAXACA,San Mateo Sindihui,17.0042325,-97.35123333,361
OAXACA,San Mateo Tlapiltepec,17.81058861,-97.43118278,109
OAXACA,San Melchor Betaza,17.25239583,-96.15435528,290
OAXACA,San Miguel Achiutla,17.30625222,-97.48937389,133
OAXACA,San Miguel Ahuehuetitlán,17.67134778,-98.3208525,617
OAXACA,San Miguel Aloápam,17.41291278,-96.69146472,429
OAXACA,San Miguel Amatitlán,17.89138861,-98.02556778,220
OAXACA,San Miguel Amatlán,17.27552472,-96.47174972,97
OAXACA,San Miguel Coatlán,16.19631333,-96.69411417,665
OAXACA,San Miguel Chicahua,17.63694278,-97.19488306,96
OAXACA,San Miguel Chimalapa,16.71446361,-94.7478825,658
OAXACA,San Miguel del Puerto,15.92163333,-96.17485222,355
OAXACA,San Miguel del Río,17.32165778,-96.56922083,72
OAXACA,San Miguel Ejutla,16.58038611,-96.73927556,473
OAXACA,San Miguel el Grande,17.04674111,-97.62216944,585
OAXACA,San Miguel Huautla,17.74582139,-97.13751944,289
OAXACA,San Miguel Mixtepec,16.77810139,-96.95732417,257
OAXACA,San Miguel Panixtlahuaca,16.26003111,-97.37964333,1426
OAXACA,San Miguel Peras,16.93792278,-97.00996667,295
OAXACA,San Miguel Piedras,16.99968333,-97.23269972,134
OAXACA,San Miguel Quetzaltepec,16.97548667,-95.76168028,1189
OAXACA,San Miguel Santa Flor,17.92108333,-96.79930056,183
OAXACA,Villa Sola de Vega,16.51475806,-96.97801389,977
OAXACA,San Miguel Soyaltepec,18.24037167,-96.40358139,3441
OAXACA,San Miguel Suchixtepec,16.09400444,-96.46640917,643
OAXACA,Villa Talea de Castro,17.36000278,-96.24992111,735
OAXACA,San Miguel Tecomatlán,17.39404361,-97.26799111,94
OAXACA,San Miguel Tenango,16.26732139,-95.59252167,169
OAXACA,San Miguel Tequixtepec,17.80286111,-97.34165528,157
